"","created","screenName","text","ID","map.info.A","map.info.B","emoji.counts","unicode","bytes","description","latitude","longitude"
"35313","June 02, 2015 at 12:50AM","@daSTARtender","I Am Music @ 💵$2 Tuesdays @ Renaissance💰🍸🍹 https://t.co/1LYTAkRXEk","http://twitter.com/daSTARtender/status/605597207211962368","http://maps.google.com/maps/api/staticmap?center=39.96651546,-75.14767632&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96651546,-75.14767632","https://maps.google.com/?q=39.96651546,-75.14767632&z=14",16,"U+1F379","\xF0\x9F\x8D\xB9","tropical drink",39.96651546,-75.14767632
"35214","June 02, 2015 at 12:50AM","@daSTARtender","I Am Music @ 💵$2 Tuesdays @ Renaissance💰🍸🍹 https://t.co/1LYTAkRXEk","http://twitter.com/daSTARtender/status/605597207211962368","http://maps.google.com/maps/api/staticmap?center=39.96651546,-75.14767632&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96651546,-75.14767632","https://maps.google.com/?q=39.96651546,-75.14767632&z=14",18,"U+1F378","\xF0\x9F\x8D\xB8","cocktail glass",39.96651546,-75.14767632
"5894","June 02, 2015 at 12:45AM","@daSTARtender","Yup @ 💵$2 Tuesdays @ Renaissance💰🍸🍹 https://t.co/XzFWyTIBIX","http://twitter.com/daSTARtender/status/605596032240615424","http://maps.google.com/maps/api/staticmap?center=39.96651546,-75.14767632&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96651546,-75.14767632","https://maps.google.com/?q=39.96651546,-75.14767632&z=14",13,"U+1F4B5","\xF0\x9F\x92\xB5","banknote with dollar sign",39.96651546,-75.14767632
"58411","June 02, 2015 at 12:45AM","@daSTARtender","Yup @ 💵$2 Tuesdays @ Renaissance💰🍸🍹 https://t.co/XzFWyTIBIX","http://twitter.com/daSTARtender/status/605596032240615424","http://maps.google.com/maps/api/staticmap?center=39.96651546,-75.14767632&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96651546,-75.14767632","https://maps.google.com/?q=39.96651546,-75.14767632&z=14",22,"U+1F4B0","\xF0\x9F\x92\xB0","money bag",39.96651546,-75.14767632
"35312","June 02, 2015 at 12:45AM","@daSTARtender","Yup @ 💵$2 Tuesdays @ Renaissance💰🍸🍹 https://t.co/XzFWyTIBIX","http://twitter.com/daSTARtender/status/605596032240615424","http://maps.google.com/maps/api/staticmap?center=39.96651546,-75.14767632&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96651546,-75.14767632","https://maps.google.com/?q=39.96651546,-75.14767632&z=14",16,"U+1F379","\xF0\x9F\x8D\xB9","tropical drink",39.96651546,-75.14767632
"35213","June 02, 2015 at 12:45AM","@daSTARtender","Yup @ 💵$2 Tuesdays @ Renaissance💰🍸🍹 https://t.co/XzFWyTIBIX","http://twitter.com/daSTARtender/status/605596032240615424","http://maps.google.com/maps/api/staticmap?center=39.96651546,-75.14767632&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96651546,-75.14767632","https://maps.google.com/?q=39.96651546,-75.14767632&z=14",18,"U+1F378","\xF0\x9F\x8D\xB8","cocktail glass",39.96651546,-75.14767632
"5733","June 02, 2015 at 12:44AM","@HALeyberry17","I'm about to sleep until 1 tm don't hml 😂😘✌✌✌👋💤","http://twitter.com/HALeyberry17/status/605595904549253120","http://maps.google.com/maps/api/staticmap?center=40.0219268,-75.0537654&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0219268,-75.0537654","https://maps.google.com/?q=40.0219268,-75.0537654&z=14",6,"U+1F4A4","\xF0\x9F\x92\xA4","sleeping symbol",40.0219268,-75.0537654
"48717","June 02, 2015 at 12:44AM","@HALeyberry17","I'm about to sleep until 1 tm don't hml 😂😘✌✌✌👋💤","http://twitter.com/HALeyberry17/status/605595904549253120","http://maps.google.com/maps/api/staticmap?center=40.0219268,-75.0537654&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0219268,-75.0537654","https://maps.google.com/?q=40.0219268,-75.0537654&z=14",26,"U+1F44B","\xF0\x9F\x91\x8B","waving hand sign",40.0219268,-75.0537654
"6670","June 02, 2015 at 12:44AM","@HALeyberry17","I'm about to sleep until 1 tm don't hml 😂😘✌✌✌👋💤","http://twitter.com/HALeyberry17/status/605595904549253120","http://maps.google.com/maps/api/staticmap?center=40.0219268,-75.0537654&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0219268,-75.0537654","https://maps.google.com/?q=40.0219268,-75.0537654&z=14",103,"U+270C","\xE2\x9C\x8C","victory hand",40.0219268,-75.0537654
"1877","June 02, 2015 at 12:44AM","@HALeyberry17","I'm about to sleep until 1 tm don't hml 😂😘✌✌✌👋💤","http://twitter.com/HALeyberry17/status/605595904549253120","http://maps.google.com/maps/api/staticmap?center=40.0219268,-75.0537654&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0219268,-75.0537654","https://maps.google.com/?q=40.0219268,-75.0537654&z=14",162,"U+1F618","\xF0\x9F\x98\x98","face throwing a kiss",40.0219268,-75.0537654
"3678","June 02, 2015 at 12:44AM","@HALeyberry17","I'm about to sleep until 1 tm don't hml 😂😘✌✌✌👋💤","http://twitter.com/HALeyberry17/status/605595904549253120","http://maps.google.com/maps/api/staticmap?center=40.0219268,-75.0537654&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0219268,-75.0537654","https://maps.google.com/?q=40.0219268,-75.0537654&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",40.0219268,-75.0537654
"5697","June 02, 2015 at 12:41AM","@Dyllie_the_kid","@VitaminDJJ 😂😂🙌","http://twitter.com/Dyllie_the_kid/status/605595017764319232","http://maps.google.com/maps/api/staticmap?center=40.03950204,-75.05508671&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.03950204,-75.05508671","https://maps.google.com/?q=40.03950204,-75.05508671&z=14",123,"U+1F64C","\xF0\x9F\x99\x8C","person raising both hands in celebration",40.03950204,-75.05508671
"3677","June 02, 2015 at 12:41AM","@Dyllie_the_kid","@VitaminDJJ 😂😂🙌","http://twitter.com/Dyllie_the_kid/status/605595017764319232","http://maps.google.com/maps/api/staticmap?center=40.03950204,-75.05508671&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.03950204,-75.05508671","https://maps.google.com/?q=40.03950204,-75.05508671&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",40.03950204,-75.05508671
"54222","June 02, 2015 at 12:40AM","@shoutmeow1","APPOINTMENTS ONLY 
THURSDAY AFTERNOON APPOINTMENTS AVAILABLE BOOK NOW 💅BOGO FINGERS THURSDAYS… https://t.co/DkHEop3uEZ","http://twitter.com/shoutmeow1/status/605594834506772482","http://maps.google.com/maps/api/staticmap?center=39.91210989,-75.23993522&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.91210989,-75.23993522","https://maps.google.com/?q=39.91210989,-75.23993522&z=14",40,"U+1F485","\xF0\x9F\x92\x85","nail polish",39.91210989,-75.23993522
"2524","June 02, 2015 at 12:40AM","@Britt_Bri21","Bored😢 http://t.co/TtX9IonQZy","http://twitter.com/Britt_Bri21/status/605594806929223681","http://maps.google.com/maps/api/staticmap?center=39.94141767,-75.22056791&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.94141767,-75.22056791","https://maps.google.com/?q=39.94141767,-75.22056791&z=14",33,"U+1F622","\xF0\x9F\x98\xA2","crying face",39.94141767,-75.22056791
"4908","June 02, 2015 at 12:21AM","@dagurlni","@dagurlni 👎","http://twitter.com/dagurlni/status/605590111183503360","http://maps.google.com/maps/api/staticmap?center=39.9365066,-75.1895818&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9365066,-75.1895818","https://maps.google.com/?q=39.9365066,-75.1895818&z=14",12,"U+1F44E","\xF0\x9F\x91\x8E","thumbs down sign",39.9365066,-75.1895818
"2893","June 02, 2015 at 12:21AM","@dagurlni","@dagurlni 🌷","http://twitter.com/dagurlni/status/605590065071325184","http://maps.google.com/maps/api/staticmap?center=39.9364938,-75.189705&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9364938,-75.189705","https://maps.google.com/?q=39.9364938,-75.189705&z=14",8,"U+1F337","\xF0\x9F\x8C\xB7","tulip",39.9364938,-75.189705
"5334","June 02, 2015 at 12:19AM","@dagurlni","@dagurlni 👼","http://twitter.com/dagurlni/status/605589592364834816","http://maps.google.com/maps/api/staticmap?center=39.9365299,-75.1895828&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9365299,-75.1895828","https://maps.google.com/?q=39.9365299,-75.1895828&z=14",6,"U+1F47C","\xF0\x9F\x91\xBC","baby angel",39.9365299,-75.1895828
"82101","June 02, 2015 at 12:19AM","@dagurlni","@dagurlni ❤","http://twitter.com/dagurlni/status/605589549469663233","http://maps.google.com/maps/api/staticmap?center=39.9365299,-75.1895828&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9365299,-75.1895828","https://maps.google.com/?q=39.9365299,-75.1895828&z=14",195,"U+2764","\xE2\x9D\xA4","heavy black heart",39.9365299,-75.1895828
"12152","June 02, 2015 at 12:11AM","@Britt_Bri21","Just curled my hair pretty😍","http://twitter.com/Britt_Bri21/status/605587567229210624","http://maps.google.com/maps/api/staticmap?center=39.94142869,-75.2206626&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.94142869,-75.2206626","https://maps.google.com/?q=39.94142869,-75.2206626&z=14",265,"U+1F60D","\xF0\x9F\x98\x8D","smiling face with heart-shaped eyes",39.94142869,-75.2206626
"30713","June 02, 2015 at 12:05AM","@7jeanjunkieRO","Take the watermelon spit the seeds out 🍉🍉🍉🍉🍉","http://twitter.com/7jeanjunkieRO/status/605586132626219009","http://maps.google.com/maps/api/staticmap?center=40.02823079,-75.14255946&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.02823079,-75.14255946","https://maps.google.com/?q=40.02823079,-75.14255946&z=14",6,"U+1F349","\xF0\x9F\x8D\x89","watermelon",40.02823079,-75.14255946
"44","June 02, 2015 at 12:04AM","@dagurlni","@dagurlni 😼","http://twitter.com/dagurlni/status/605585653238079488","http://maps.google.com/maps/api/staticmap?center=39.9363102,-75.1894966&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9363102,-75.1894966","https://maps.google.com/?q=39.9363102,-75.1894966&z=14",2,"U+1F63C","\xF0\x9F\x98\xBC","cat face with wry smile",39.9363102,-75.1894966
"30220","June 01, 2015 at 11:59PM","@_bjw2_","Me af😩 https://t.co/HeQTNYD2Yj","http://twitter.com/_bjw2_/status/605584423875190784","http://maps.google.com/maps/api/staticmap?center=39.99743875,-75.17044309&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.99743875,-75.17044309","https://maps.google.com/?q=39.99743875,-75.17044309&z=14",378,"U+1F629","\xF0\x9F\x98\xA9","weary face",39.99743875,-75.17044309
"12151","June 01, 2015 at 11:44PM","@_bjw2_","@_serinamarie miss you bookie😍","http://twitter.com/_bjw2_/status/605580601815629824","http://maps.google.com/maps/api/staticmap?center=39.99745356,-75.1704925&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.99745356,-75.1704925","https://maps.google.com/?q=39.99745356,-75.1704925&z=14",265,"U+1F60D","\xF0\x9F\x98\x8D","smiling face with heart-shaped eyes",39.99745356,-75.1704925
"2417","June 01, 2015 at 11:43PM","@OohSquigglyLine","I need sunglasses 😂 RT @AntoinetteJoi87: Jose make the fucking DubSmash over, Damn! 😡","http://twitter.com/OohSquigglyLine/status/605580554390634496","http://maps.google.com/maps/api/staticmap?center=39.940054,-75.171543&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.940054,-75.171543","https://maps.google.com/?q=39.940054,-75.171543&z=14",24,"U+1F621","\xF0\x9F\x98\xA1","pouting face",39.940054,-75.171543
"3676","June 01, 2015 at 11:43PM","@OohSquigglyLine","I need sunglasses 😂 RT @AntoinetteJoi87: Jose make the fucking DubSmash over, Damn! 😡","http://twitter.com/OohSquigglyLine/status/605580554390634496","http://maps.google.com/maps/api/staticmap?center=39.940054,-75.171543&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.940054,-75.171543","https://maps.google.com/?q=39.940054,-75.171543&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",39.940054,-75.171543
"6669","June 01, 2015 at 11:43PM","@45xJosh","Done texting mfs first ✌️","http://twitter.com/45xJosh/status/605580467371417600","http://maps.google.com/maps/api/staticmap?center=40.03121071,-75.14539378&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.03121071,-75.14539378","https://maps.google.com/?q=40.03121071,-75.14539378&z=14",103,"U+270C","\xE2\x9C\x8C","victory hand",40.03121071,-75.14539378
"57963","June 01, 2015 at 11:43PM","@SixBlockStunt","Im bout to be right back up 💪","http://twitter.com/SixBlockStunt/status/605580424497246208","http://maps.google.com/maps/api/staticmap?center=40.0018678,-75.0327726&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0018678,-75.0327726","https://maps.google.com/?q=40.0018678,-75.0327726&z=14",92,"U+1F4AA","\xF0\x9F\x92\xAA","flexed biceps",40.0018678,-75.0327726
"30219","June 01, 2015 at 11:41PM","@MasonMomHoe","😩😩😩😩so erkeddddd","http://twitter.com/MasonMomHoe/status/605579893439623170","http://maps.google.com/maps/api/staticmap?center=40.03000596,-75.07814436&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.03000596,-75.07814436","https://maps.google.com/?q=40.03000596,-75.07814436&z=14",378,"U+1F629","\xF0\x9F\x98\xA9","weary face",40.03000596,-75.07814436
"33177","June 01, 2015 at 11:41PM","@katycatjai","PEOPLE PEOPLE LOSTEN!!!😩😩😭😭
-
If you have KIK..GO JOIN THE #crazy4katy SO I DONT BE THE ONLY… https://t.co/48BLk1th46","http://twitter.com/katycatjai/status/605579880168886272","http://maps.google.com/maps/api/staticmap?center=39.93392822,-75.16207111&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.93392822,-75.16207111","https://maps.google.com/?q=39.93392822,-75.16207111&z=14",302,"U+1F62D","\xF0\x9F\x98\xAD","loudly crying face",39.93392822,-75.16207111
"30218","June 01, 2015 at 11:41PM","@katycatjai","PEOPLE PEOPLE LOSTEN!!!😩😩😭😭
-
If you have KIK..GO JOIN THE #crazy4katy SO I DONT BE THE ONLY… https://t.co/48BLk1th46","http://twitter.com/katycatjai/status/605579880168886272","http://maps.google.com/maps/api/staticmap?center=39.93392822,-75.16207111&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.93392822,-75.16207111","https://maps.google.com/?q=39.93392822,-75.16207111&z=14",378,"U+1F629","\xF0\x9F\x98\xA9","weary face",39.93392822,-75.16207111
"2726","June 01, 2015 at 11:36PM","@45xJosh","Still ain't see that movie yet 😤","http://twitter.com/45xJosh/status/605578599903674368","http://maps.google.com/maps/api/staticmap?center=40.03117711,-75.14569051&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.03117711,-75.14569051","https://maps.google.com/?q=40.03117711,-75.14569051&z=14",34,"U+1F624","\xF0\x9F\x98\xA4","face with look of triumph",40.03117711,-75.14569051
"5119","June 01, 2015 at 11:33PM","@45xJosh","Getting my mind right 🙇","http://twitter.com/45xJosh/status/605577891963891713","http://maps.google.com/maps/api/staticmap?center=40.03116282,-75.14565787&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.03116282,-75.14565787","https://maps.google.com/?q=40.03116282,-75.14565787&z=14",10,"U+1F647","\xF0\x9F\x99\x87","person bowing deeply",40.03116282,-75.14565787
"54221","June 01, 2015 at 11:32PM","@_bjw2_","Raggedy Ann could never be a Barbie bihhh..💅😂","http://twitter.com/_bjw2_/status/605577745695768576","http://maps.google.com/maps/api/staticmap?center=39.99748803,-75.17046141&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.99748803,-75.17046141","https://maps.google.com/?q=39.99748803,-75.17046141&z=14",40,"U+1F485","\xF0\x9F\x92\x85","nail polish",39.99748803,-75.17046141
"3675","June 01, 2015 at 11:32PM","@_bjw2_","Raggedy Ann could never be a Barbie bihhh..💅😂","http://twitter.com/_bjw2_/status/605577745695768576","http://maps.google.com/maps/api/staticmap?center=39.99748803,-75.17046141&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.99748803,-75.17046141","https://maps.google.com/?q=39.99748803,-75.17046141&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",39.99748803,-75.17046141
"33176","June 01, 2015 at 11:25PM","@OohSquigglyLine","Why what happened? RT @AntoinetteJoi87: I cried tears I never cried befoee RT @mariechantelle: Awww Tracy Morgan😭 http://t.co/YP8pME7Ja7","http://twitter.com/OohSquigglyLine/status/605575931894345728","http://maps.google.com/maps/api/staticmap?center=39.939993,-75.171491&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.939993,-75.171491","https://maps.google.com/?q=39.939993,-75.171491&z=14",302,"U+1F62D","\xF0\x9F\x98\xAD","loudly crying face",39.939993,-75.171491
"3674","June 01, 2015 at 11:08PM","@Hi___ImPaul","This nigga Cole dumb as shit 😂","http://twitter.com/Hi___ImPaul/status/605571581549654016","http://maps.google.com/maps/api/staticmap?center=39.96268441,-75.20769873&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.96268441,-75.20769873","https://maps.google.com/?q=39.96268441,-75.20769873&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",39.96268441,-75.20769873
"30217","June 01, 2015 at 10:57PM","@Git_ogmason","@KEYS_OnDaLOW awww😩","http://twitter.com/Git_ogmason/status/605568990824538112","http://maps.google.com/maps/api/staticmap?center=39.9313892,-75.1955287&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9313892,-75.1955287","https://maps.google.com/?q=39.9313892,-75.1955287&z=14",378,"U+1F629","\xF0\x9F\x98\xA9","weary face",39.9313892,-75.1955287
"583127","June 01, 2015 at 10:57PM","@ivydoitbetter","@jezreel__  rs though 😂💯","http://twitter.com/ivydoitbetter/status/605568955844018177","http://maps.google.com/maps/api/staticmap?center=39.9574682,-75.2435327&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9574682,-75.2435327","https://maps.google.com/?q=39.9574682,-75.2435327&z=14",223,"U+1F4AF","\xF0\x9F\x92\xAF","hundred points symbol",39.9574682,-75.2435327
"3673","June 01, 2015 at 10:57PM","@ivydoitbetter","@jezreel__  rs though 😂💯","http://twitter.com/ivydoitbetter/status/605568955844018177","http://maps.google.com/maps/api/staticmap?center=39.9574682,-75.2435327&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9574682,-75.2435327","https://maps.google.com/?q=39.9574682,-75.2435327&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",39.9574682,-75.2435327
"6943","June 01, 2015 at 10:55PM","@DhaMirXX","Only Missing 7 More Tracks &amp; (3-4) verses. #BeenBoomin2OTW! Dropping It 6/6/15 🔴❌‼️ @… https://t.co/SF9lEDlCzt","http://twitter.com/DhaMirXX/status/605568372294721536","http://maps.google.com/maps/api/staticmap?center=39.98927372,-75.13462062&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.98927372,-75.13462062","https://maps.google.com/?q=39.98927372,-75.13462062&z=14",4,"U+1F534","\xF0\x9F\x94\xB4","large red circle",39.98927372,-75.13462062
"16529","June 01, 2015 at 10:55PM","@DhaMirXX","Only Missing 7 More Tracks &amp; (3-4) verses. #BeenBoomin2OTW! Dropping It 6/6/15 🔴❌‼️ @… https://t.co/SF9lEDlCzt","http://twitter.com/DhaMirXX/status/605568372294721536","http://maps.google.com/maps/api/staticmap?center=39.98927372,-75.13462062&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.98927372,-75.13462062","https://maps.google.com/?q=39.98927372,-75.13462062&z=14",60,"U+203C","\xE2\x80\xBC","double exclamation mark",39.98927372,-75.13462062
"766","June 01, 2015 at 10:55PM","@DhaMirXX","Only Missing 7 More Tracks &amp; (3-4) verses. #BeenBoomin2OTW! Dropping It 6/6/15 🔴❌‼️ @… https://t.co/SF9lEDlCzt","http://twitter.com/DhaMirXX/status/605568372294721536","http://maps.google.com/maps/api/staticmap?center=39.98927372,-75.13462062&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.98927372,-75.13462062","https://maps.google.com/?q=39.98927372,-75.13462062&z=14",9,"U+274C","\xE2\x9D\x8C","cross mark",39.98927372,-75.13462062
"53829","June 01, 2015 at 10:40PM","@LightItUpp_","I  know bitches dont like me but i see everybody behaving 💁😊","http://twitter.com/LightItUpp_/status/605564586746454016","http://maps.google.com/maps/api/staticmap?center=39.9773901,-75.2495052&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9773901,-75.2495052","https://maps.google.com/?q=39.9773901,-75.2495052&z=14",49,"U+1F481","\xF0\x9F\x92\x81","information desk person",39.9773901,-75.2495052
"9137","June 01, 2015 at 10:40PM","@LightItUpp_","I  know bitches dont like me but i see everybody behaving 💁😊","http://twitter.com/LightItUpp_/status/605564586746454016","http://maps.google.com/maps/api/staticmap?center=39.9773901,-75.2495052&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9773901,-75.2495052","https://maps.google.com/?q=39.9773901,-75.2495052&z=14",257,"U+1F60A","\xF0\x9F\x98\x8A","smiling face with smiling eyes",39.9773901,-75.2495052
"48916","June 01, 2015 at 10:40PM","@7jeanjunkieRO","The moment u send a nigga a screenshot of his BITCH😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 u lost u put her on his mind n that lil thing she do👍🏾BABY","http://twitter.com/7jeanjunkieRO/status/605564510741610496","http://maps.google.com/maps/api/staticmap?center=40.02810755,-75.14262563&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.02810755,-75.14262563","https://maps.google.com/?q=40.02810755,-75.14262563&z=14",34,"U+1F44D","\xF0\x9F\x91\x8D","thumbs up sign",40.02810755,-75.14262563
"3672","June 01, 2015 at 10:40PM","@7jeanjunkieRO","The moment u send a nigga a screenshot of his BITCH😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 u lost u put her on his mind n that lil thing she do👍🏾BABY","http://twitter.com/7jeanjunkieRO/status/605564510741610496","http://maps.google.com/maps/api/staticmap?center=40.02810755,-75.14262563&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.02810755,-75.14262563","https://maps.google.com/?q=40.02810755,-75.14262563&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",40.02810755,-75.14262563
"48915","June 01, 2015 at 10:35PM","@7jeanjunkieRO","Satisfied 👍🏾😊","http://twitter.com/7jeanjunkieRO/status/605563331332730880","http://maps.google.com/maps/api/staticmap?center=40.02821215,-75.14274244&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.02821215,-75.14274244","https://maps.google.com/?q=40.02821215,-75.14274244&z=14",34,"U+1F44D","\xF0\x9F\x91\x8D","thumbs up sign",40.02821215,-75.14274244
"9136","June 01, 2015 at 10:35PM","@7jeanjunkieRO","Satisfied 👍🏾😊","http://twitter.com/7jeanjunkieRO/status/605563331332730880","http://maps.google.com/maps/api/staticmap?center=40.02821215,-75.14274244&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.02821215,-75.14274244","https://maps.google.com/?q=40.02821215,-75.14274244&z=14",257,"U+1F60A","\xF0\x9F\x98\x8A","smiling face with smiling eyes",40.02821215,-75.14274244
"724128","June 01, 2015 at 10:30PM","@miyaaah_","Got the hang with me no oop shit but they can't hang with me😎","http://twitter.com/miyaaah_/status/605562136211935232","http://maps.google.com/maps/api/staticmap?center=39.93181952,-75.09793412&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.93181952,-75.09793412","https://maps.google.com/?q=39.93181952,-75.09793412&z=14",203,"U+1F60E","\xF0\x9F\x98\x8E","smiling face with sunglasses",39.93181952,-75.09793412
"3671","June 01, 2015 at 10:30PM","@iamdjshizz","😂😂😂😂😂😂 @ Martin Luther King High School https://t.co/BiLjfZYzci","http://twitter.com/iamdjshizz/status/605562128725123072","http://maps.google.com/maps/api/staticmap?center=40.056,-75.1614&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.056,-75.1614","https://maps.google.com/?q=40.056,-75.1614&z=14",746,"U+1F602","\xF0\x9F\x98\x82","face with tears of joy",40.056,-75.1614
"30216","June 01, 2015 at 10:06PM","@MMonroe_x3","I never get past that talking stage😩","http://twitter.com/MMonroe_x3/status/605556020249796608","http://maps.google.com/maps/api/staticmap?center=39.9928988,-75.1151378&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.9928988,-75.1151378","https://maps.google.com/?q=39.9928988,-75.1151378&z=14",378,"U+1F629","\xF0\x9F\x98\xA9","weary face",39.9928988,-75.1151378
"724127","June 01, 2015 at 09:55PM","@Iam__niko","Pool party going be live Saturday 😎😎","http://twitter.com/Iam__niko/status/605553218261798913","http://maps.google.com/maps/api/staticmap?center=39.95965061,-75.23922775&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C39.95965061,-75.23922775","https://maps.google.com/?q=39.95965061,-75.23922775&z=14",203,"U+1F60E","\xF0\x9F\x98\x8E","smiling face with sunglasses",39.95965061,-75.23922775
"72526","June 01, 2015 at 09:54PM","@WTFIsAQuellz","""@MARQMyWords_: Light blue shirt, tan pants, what color blazer? 😐😩"" depends on the tie","http://twitter.com/WTFIsAQuellz/status/605553143292690432","http://maps.google.com/maps/api/staticmap?center=40.0537583,-75.1596815&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0537583,-75.1596815","https://maps.google.com/?q=40.0537583,-75.1596815&z=14",49,"U+1F610","\xF0\x9F\x98\x90","neutral face",40.0537583,-75.1596815
"30215","June 01, 2015 at 09:54PM","@WTFIsAQuellz","""@MARQMyWords_: Light blue shirt, tan pants, what color blazer? 😐😩"" depends on the tie","http://twitter.com/WTFIsAQuellz/status/605553143292690432","http://maps.google.com/maps/api/staticmap?center=40.0537583,-75.1596815&zoom=12&size=640x440&scale=1&maptype=roadmap&sensor=false&markers=color:red%7C40.0537583,-75.1596815","https://maps.google.com/?q=40.0537583,-75.1596815&z=14",378,"U+1F629","\xF0\x9F\x98\xA9","weary face",40.0537583,-75.1596815
